geneid,node1,node2,node1_string_id,node2_string_id,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
55143,CDCA8,ATRX,9606.ENSP00000362146,9606.ENSP00000362441,0.268,0.0,0.279,0.469
1441,CSF3R,MRPS15,9606.ENSP00000362195,9606.ENSP00000362208,0.065,0.0,0.267,0.647
64960,MRPS15,STK40,9606.ENSP00000362208,9606.ENSP00000362222,0.064,0.0,0.427,0.44
64960,MRPS15,PPA1,9606.ENSP00000362208,9606.ENSP00000362329,0.0,0.0,0.0,0.4
64960,MRPS15,SLC2A8,9606.ENSP00000362208,9606.ENSP00000362469,0.395,0.0,0.0,0.411
139322,APOOL,SH3BGRL,9606.ENSP00000362268,9606.ENSP00000362308,0.0,0.0,0.526,0.539
139322,APOOL,BRWD3,9606.ENSP00000362268,9606.ENSP00000362372,0.0,0.0,0.34,0.465
192669,AGO3,AGO1,9606.ENSP00000362287,9606.ENSP00000362300,0.72,0.72,0.858,0.988
192669,AGO3,AGO4,9606.ENSP00000362287,9606.ENSP00000362306,0.627,0.72,0.693,0.966
8879,SGPL1,EIF4EBP2,9606.ENSP00000362298,9606.ENSP00000362314,0.0,0.0,0.647,0.662
2022,ENG,ZNF79,9606.ENSP00000362299,9606.ENSP00000362446,0.0,0.0,0.587,0.587
26523,AGO1,AGO4,9606.ENSP00000362300,9606.ENSP00000362306,0.0,0.72,0.975,0.993
6451,SH3BGRL,BRWD3,9606.ENSP00000362308,9606.ENSP00000362372,0.0,0.0,0.364,0.409
5464,PPA1,SAR1A,9606.ENSP00000362329,9606.ENSP00000362339,0.098,0.0,0.082,0.509
5464,PPA1,PGK1,9606.ENSP00000362329,9606.ENSP00000362413,0.0,0.0,0.397,0.553
5464,PPA1,GLO1,9606.ENSP00000362329,9606.ENSP00000362463,0.224,0.0,0.226,0.549
5690,PSMB2,PGK1,9606.ENSP00000362334,9606.ENSP00000362413,0.199,0.0,0.23,0.458
1025,CDK9,ATRX,9606.ENSP00000362361,9606.ENSP00000362441,0.0,0.0,0.437,0.446
254065,BRWD3,ATRX,9606.ENSP00000362372,9606.ENSP00000362441,0.1,0.0,0.364,0.598
5230,PGK1,GLO1,9606.ENSP00000362413,9606.ENSP00000362463,0.0,0.0,0.426,0.498
5230,PGK1,UPRT,9606.ENSP00000362413,9606.ENSP00000362481,0.085,0.0,0.343,0.516
8565,YARS1,HDAC1,9606.ENSP00000362576,9606.ENSP00000362649,0.07,0.0,0.466,0.531
8565,YARS1,EIF3I,9606.ENSP00000362576,9606.ENSP00000362688,0.0,0.0,0.377,0.478
8565,YARS1,KPNA6,9606.ENSP00000362576,9606.ENSP00000362728,0.0,0.0,0.408,0.449
8565,YARS1,RPL10A,9606.ENSP00000362576,9606.ENSP00000363018,0.091,0.0,0.391,0.49
9025,RNF8,RPA2,9606.ENSP00000362578,9606.ENSP00000363017,0.0,0.0,0.414,0.447
9025,RNF8,UBE2D1,9606.ENSP00000362578,9606.ENSP00000363019,0.577,0.0,0.407,0.755
5928,RBBP4,HDAC1,9606.ENSP00000362592,9606.ENSP00000362649,0.998,0.9,0.998,0.999
5928,RBBP4,HDAC8,9606.ENSP00000362592,9606.ENSP00000362674,0.476,0.0,0.916,0.956
5928,RBBP4,TET1,9606.ENSP00000362592,9606.ENSP00000362748,0.091,0.54,0.233,0.66
5928,RBBP4,RBL1,9606.ENSP00000362592,9606.ENSP00000362768,0.382,0.5,0.25,0.768
5928,RBBP4,OGT,9606.ENSP00000362592,9606.ENSP00000362824,0.094,0.54,0.312,0.695
5928,RBBP4,SRPK1,9606.ENSP00000362592,9606.ENSP00000362931,0.0,0.0,0.394,0.419
3065,HDAC1,SRC,9606.ENSP00000362649,9606.ENSP00000362680,0.068,0.0,0.405,0.43
3065,HDAC1,KPNA6,9606.ENSP00000362649,9606.ENSP00000362728,0.439,0.0,0.152,0.517
3065,HDAC1,TET1,9606.ENSP00000362649,9606.ENSP00000362748,0.095,0.54,0.892,0.951
3065,HDAC1,RBL1,9606.ENSP00000362649,9606.ENSP00000362768,0.546,0.5,0.146,0.796
3065,HDAC1,OGT,9606.ENSP00000362649,9606.ENSP00000362824,0.0,0.54,0.315,0.694
3065,HDAC1,TGIF2,9606.ENSP00000362649,9606.ENSP00000362981,0.297,0.5,0.46,0.804
3065,HDAC1,ZNF76,9606.ENSP00000362649,9606.ENSP00000363064,0.328,0.0,0.283,0.502
286205,SCAI,AHDC1,9606.ENSP00000362650,9606.ENSP00000363123,0.491,0.0,0.29,0.623
6714,SRC,CXCR3,9606.ENSP00000362680,9606.ENSP00000362795,0.0,0.5,0.291,0.63
6714,SRC,GSN,9606.ENSP00000362680,9606.ENSP00000362924,0.294,0.0,0.774,0.836
6714,SRC,TRAF1,9606.ENSP00000362680,9606.ENSP00000362994,0.535,0.0,0.238,0.649
6714,SRC,TLR4,9606.ENSP00000362680,9606.ENSP00000363089,0.576,0.0,0.715,0.88
6714,SRC,FGR,9606.ENSP00000362680,9606.ENSP00000363117,0.422,0.0,0.067,0.449
79009,DDX50,SRPK1,9606.ENSP00000362687,9606.ENSP00000362931,0.097,0.0,0.433,0.492
8668,EIF3I,TXLNA,9606.ENSP00000362688,9606.ENSP00000362711,0.0,0.0,0.0,0.403
8668,EIF3I,KPNA6,9606.ENSP00000362688,9606.ENSP00000362728,0.0,0.0,0.224,0.408
8668,EIF3I,RPS4X,9606.ENSP00000362688,9606.ENSP00000362744,0.89,0.0,0.165,0.98
8668,EIF3I,RPL10A,9606.ENSP00000362688,9606.ENSP00000363018,0.0,0.0,0.139,0.649
10783,NEK6,DENND1A,9606.ENSP00000362702,9606.ENSP00000362727,0.0,0.0,0.728,0.733
10783,NEK6,CRB2,9606.ENSP00000362702,9606.ENSP00000362734,0.041,0.0,0.667,0.668
57706,DENND1A,CRB2,9606.ENSP00000362727,9606.ENSP00000362734,0.0,0.0,0.707,0.707
23633,KPNA6,TRNAU1AP,9606.ENSP00000362728,9606.ENSP00000362936,0.398,0.0,0.057,0.424
6191,RPS4X,RPL10A,9606.ENSP00000362744,9606.ENSP00000363018,0.947,0.0,0.502,0.997
80312,TET1,OGT,9606.ENSP00000362748,9606.ENSP00000362824,0.602,0.54,0.742,0.95
23637,RABGAP1,RC3H2,9606.ENSP00000362751,9606.ENSP00000362774,0.0,0.0,0.353,0.498
23637,RABGAP1,RAB14,9606.ENSP00000362751,9606.ENSP00000362946,0.051,0.0,0.393,0.427
57684,ZBTB26,ZBTB6,9606.ENSP00000362760,9606.ENSP00000362763,0.572,0.0,0.071,0.717
54542,RC3H2,OGT,9606.ENSP00000362774,9606.ENSP00000362824,0.406,0.0,0.069,0.428
2833,CXCR3,TLR4,9606.ENSP00000362795,9606.ENSP00000363089,0.0,0.0,0.48,0.49
51645,PPIL1,SRPK1,9606.ENSP00000362803,9606.ENSP00000362931,0.31,0.0,0.159,0.441
553115,PEF1,AAR2,9606.ENSP00000362807,9606.ENSP00000363043,0.209,0.0,0.0,0.453
6428,SRSF3,SRSF4,9606.ENSP00000362820,9606.ENSP00000362900,0.288,0.8,0.573,0.945
6428,SRSF3,SRPK1,9606.ENSP00000362820,9606.ENSP00000362931,0.322,0.9,0.637,0.975
6429,SRSF4,SRPK1,9606.ENSP00000362900,9606.ENSP00000362931,0.477,0.9,0.649,0.98
6429,SRSF4,TRNAU1AP,9606.ENSP00000362900,9606.ENSP00000362936,0.476,0.0,0.145,0.545
51552,RAB14,STX12,9606.ENSP00000362946,9606.ENSP00000363054,0.237,0.0,0.183,0.464
2140,EYA3,FGR,9606.ENSP00000362978,9606.ENSP00000363117,0.073,0.0,0.55,0.565
55113,XKR8,SMPDL3B,9606.ENSP00000362991,9606.ENSP00000363001,0.0,0.0,0.411,0.513
55113,XKR8,THEMIS2,9606.ENSP00000362991,9606.ENSP00000363031,0.0,0.0,0.421,0.437
7185,TRAF1,TLR4,9606.ENSP00000362994,9606.ENSP00000363089,0.303,0.0,0.44,0.624
27293,SMPDL3B,THEMIS2,9606.ENSP00000363001,9606.ENSP00000363031,0.0,0.0,0.415,0.415
7321,UBE2D1,TLR4,9606.ENSP00000363019,9606.ENSP00000363089,0.113,0.4,0.114,0.517
9473,THEMIS2,FGR,9606.ENSP00000363031,9606.ENSP00000363117,0.0,0.0,0.284,0.52
55847,CISD1,STX12,9606.ENSP00000363041,9606.ENSP00000363054,0.459,0.0,0.0,0.465
7099,TLR4,FGR,9606.ENSP00000363089,9606.ENSP00000363117,0.1,0.0,0.225,0.441
51230,PHF20,POLE3,9606.ENSP00000363124,9606.ENSP00000363286,0.354,0.0,0.1,0.41
9966,TNFSF15,EDA,9606.ENSP00000363157,9606.ENSP00000363680,0.0,0.0,0.491,0.491
140823,ROMO1,TIMM23B,9606.ENSP00000363191,9606.ENSP00000363211,0.463,0.54,0.204,0.786
9054,NFS1,UQCC1,9606.ENSP00000363205,9606.ENSP00000363506,0.0,0.0,0.18,0.44
5998,RGS3,GNG10,9606.ENSP00000363255,9606.ENSP00000363411,0.049,0.5,0.069,0.518
5998,RGS3,LPAR1,9606.ENSP00000363255,9606.ENSP00000363553,0.0,0.5,0.086,0.523
84243,ZDHHC18,LYPLA2,9606.ENSP00000363257,9606.ENSP00000363638,0.07,0.0,0.414,0.457
3561,IL2RG,CD52,9606.ENSP00000363318,9606.ENSP00000363330,0.0,0.0,0.271,0.527
1043,CD52,C1QA,9606.ENSP00000363330,9606.ENSP00000363773,0.0,0.0,0.298,0.43
57864,SLC46A2,SUSD1,9606.ENSP00000363345,9606.ENSP00000363382,0.051,0.0,0.506,0.519
4303,FOXO4,TXN,9606.ENSP00000363377,9606.ENSP00000363641,0.0,0.75,0.285,0.813
51042,ZNF593,EIF6,9606.ENSP00000363384,9606.ENSP00000363559,0.98,0.0,0.423,0.991
51042,ZNF593,BMS1,9606.ENSP00000363384,9606.ENSP00000363642,0.0,0.0,0.0,0.42
51042,ZNF593,WDR46,9606.ENSP00000363384,9606.ENSP00000363746,0.0,0.0,0.287,0.785
2790,GNG10,ITPR3,9606.ENSP00000363411,9606.ENSP00000363435,0.0,0.5,0.072,0.516
2790,GNG10,LPAR1,9606.ENSP00000363411,9606.ENSP00000363553,0.12,0.5,0.423,0.724
57134,MAN1C1,NIPAL3,9606.ENSP00000363452,9606.ENSP00000363520,0.0,0.0,0.424,0.429
26119,LDLRAP1,MACO1,9606.ENSP00000363458,9606.ENSP00000363463,0.0,0.0,0.355,0.402
55219,MACO1,TMEM50A,9606.ENSP00000363463,9606.ENSP00000363478,0.0,0.0,0.547,0.601
55245,UQCC1,EDEM2,9606.ENSP00000363506,9606.ENSP00000363616,0.096,0.0,0.348,0.404
57185,NIPAL3,EDA,9606.ENSP00000363520,9606.ENSP00000363680,0.435,0.0,0.0,0.435
57185,NIPAL3,ABITRAM,9606.ENSP00000363520,9606.ENSP00000363753,0.0,0.0,0.406,0.406
220992,ZNF485,RASGEF1A,9606.ENSP00000363558,9606.ENSP00000363583,0.045,0.0,0.475,0.477
2517,FUCA1,HMGCL,9606.ENSP00000363603,9606.ENSP00000363614,0.0,0.0,0.0,0.418
9790,BMS1,WDR46,9606.ENSP00000363642,9606.ENSP00000363746,0.991,0.0,0.402,0.999
3399,ID3,BMPR2,9606.ENSP00000363689,9606.ENSP00000363708,0.0,0.0,0.403,0.403
54942,ABITRAM,ELP1,9606.ENSP00000363753,9606.ENSP00000363779,0.0,0.0,0.385,0.524
6015,RING1,HSD17B8,9606.ENSP00000363787,9606.ENSP00000363794,0.0,0.0,0.784,0.79
6015,RING1,SLC39A7,9606.ENSP00000363787,9606.ENSP00000363809,0.0,0.0,0.723,0.73
6015,RING1,RXRB,9606.ENSP00000363787,9606.ENSP00000363817,0.046,0.0,0.665,0.722
6015,RING1,COL11A2,9606.ENSP00000363787,9606.ENSP00000363840,0.051,0.0,0.66,0.675
6015,RING1,PSMB8,9606.ENSP00000363787,9606.ENSP00000364016,0.0,0.0,0.4,0.404
6015,RING1,PINK1,9606.ENSP00000363787,9606.ENSP00000364204,0.0,0.0,0.569,0.569
6015,RING1,RNF5,9606.ENSP00000363787,9606.ENSP00000364235,0.0,0.0,0.418,0.432
7923,HSD17B8,SLC39A7,9606.ENSP00000363794,9606.ENSP00000363809,0.0,0.0,0.917,0.936
7923,HSD17B8,RXRB,9606.ENSP00000363794,9606.ENSP00000363817,0.0,0.0,0.794,0.798
7923,HSD17B8,COL11A2,9606.ENSP00000363794,9606.ENSP00000363840,0.05,0.0,0.798,0.802
7923,HSD17B8,OXLD1,9606.ENSP00000363794,9606.ENSP00000363873,0.37,0.0,0.0,0.4
7923,HSD17B8,PSMB9,9606.ENSP00000363794,9606.ENSP00000363993,0.046,0.0,0.547,0.556
7923,HSD17B8,PSMB8,9606.ENSP00000363794,9606.ENSP00000364016,0.055,0.0,0.404,0.425
7923,HSD17B8,TAP2,9606.ENSP00000363794,9606.ENSP00000364032,0.057,0.0,0.41,0.42
7923,HSD17B8,HSD17B3,9606.ENSP00000363794,9606.ENSP00000364412,0.059,0.915,0.354,0.964
9314,KLF4,PBX2,9606.ENSP00000363804,9606.ENSP00000364190,0.048,0.0,0.458,0.462
7922,SLC39A7,RXRB,9606.ENSP00000363809,9606.ENSP00000363817,0.045,0.0,0.796,0.803
7922,SLC39A7,COL11A2,9606.ENSP00000363809,9606.ENSP00000363840,0.0,0.0,0.78,0.78
6257,RXRB,COL11A2,9606.ENSP00000363817,9606.ENSP00000363840,0.077,0.0,0.804,0.817
6257,RXRB,ABCA1,9606.ENSP00000363817,9606.ENSP00000363868,0.049,0.5,0.235,0.605
6257,RXRB,PSMB9,9606.ENSP00000363817,9606.ENSP00000363993,0.0,0.0,0.392,0.4
6257,RXRB,TAP2,9606.ENSP00000363817,9606.ENSP00000364032,0.0,0.0,0.422,0.425
3339,HSPG2,COL11A2,9606.ENSP00000363827,9606.ENSP00000363840,0.085,0.0,0.445,0.496
1302,COL11A2,PSMB9,9606.ENSP00000363840,9606.ENSP00000363993,0.0,0.0,0.457,0.457
1302,COL11A2,PSMB8,9606.ENSP00000363840,9606.ENSP00000364016,0.0,0.0,0.45,0.45
1302,COL11A2,HLA-DQA2,9606.ENSP00000363840,9606.ENSP00000364076,0.0,0.0,0.46,0.46
1302,COL11A2,HLA-DQB1,9606.ENSP00000363840,9606.ENSP00000364080,0.239,0.0,0.423,0.545
1302,COL11A2,HLA-DRB5,9606.ENSP00000363840,9606.ENSP00000364114,0.239,0.0,0.245,0.404
1302,COL11A2,NOTCH4,9606.ENSP00000363840,9606.ENSP00000364163,0.091,0.0,0.458,0.487
19,ABCA1,NIPSNAP3B,9606.ENSP00000363868,9606.ENSP00000363894,0.0,0.0,0.715,0.715
19,ABCA1,NIPSNAP3A,9606.ENSP00000363868,9606.ENSP00000363899,0.0,0.0,0.707,0.707
19,ABCA1,NCOA6,9606.ENSP00000363868,9606.ENSP00000363929,0.0,0.4,0.16,0.474
55335,NIPSNAP3B,NIPSNAP3A,9606.ENSP00000363894,9606.ENSP00000363899,0.475,0.0,0.057,0.509
23054,NCOA6,MRTO4,9606.ENSP00000363929,9606.ENSP00000364320,0.0,0.0,0.241,0.555
58476,TP53INP2,MAP1LC3A,9606.ENSP00000363943,9606.ENSP00000363970,0.552,0.0,0.22,0.676
81887,LAS1L,ZC4H2,9606.ENSP00000363944,9606.ENSP00000363972,0.0,0.0,0.476,0.514
81887,LAS1L,TEX10,9606.ENSP00000363944,9606.ENSP00000364037,0.815,0.9,0.924,0.998
81887,LAS1L,MAGED2,9606.ENSP00000363944,9606.ENSP00000364193,0.478,0.0,0.065,0.508
81887,LAS1L,TSR2,9606.ENSP00000363944,9606.ENSP00000364293,0.0,0.0,0.155,0.424
81887,LAS1L,MRTO4,9606.ENSP00000363944,9606.ENSP00000364320,0.0,0.54,0.063,0.614
84557,MAP1LC3A,PINK1,9606.ENSP00000363970,9606.ENSP00000364204,0.292,0.0,0.588,0.728
55906,ZC4H2,MTMR8,9606.ENSP00000363972,9606.ENSP00000363985,0.0,0.0,0.379,0.433
3108,HLA-DMA,PSMB9,9606.ENSP00000363976,9606.ENSP00000363993,0.0,0.0,0.505,0.64
3108,HLA-DMA,PSMB8,9606.ENSP00000363976,9606.ENSP00000364016,0.0,0.0,0.48,0.621
3108,HLA-DMA,HLA-DQA2,9606.ENSP00000363976,9606.ENSP00000364076,0.0,0.65,0.522,0.909
3108,HLA-DMA,HLA-DQB1,9606.ENSP00000363976,9606.ENSP00000364080,0.26,0.54,0.674,0.95
3108,HLA-DMA,HLA-DRB5,9606.ENSP00000363976,9606.ENSP00000364114,0.26,0.65,0.605,0.927
5698,PSMB9,PSMB8,9606.ENSP00000363993,9606.ENSP00000364016,0.999,0.72,0.988,0.999
5698,PSMB9,TAP2,9606.ENSP00000363993,9606.ENSP00000364032,0.23,0.0,0.858,0.948
5698,PSMB9,HLA-DQA2,9606.ENSP00000363993,9606.ENSP00000364076,0.0,0.0,0.302,0.424
5698,PSMB9,NOTCH4,9606.ENSP00000363993,9606.ENSP00000364163,0.0,0.4,0.135,0.458
5696,PSMB8,TAP2,9606.ENSP00000364016,9606.ENSP00000364032,0.233,0.0,0.811,0.917
5696,PSMB8,HLA-DQB1,9606.ENSP00000364016,9606.ENSP00000364080,0.071,0.0,0.4,0.475
5696,PSMB8,NOTCH4,9606.ENSP00000364016,9606.ENSP00000364163,0.076,0.4,0.313,0.586
6891,TAP2,HLA-DQB1,9606.ENSP00000364032,9606.ENSP00000364080,0.078,0.0,0.436,0.49
54881,TEX10,MRTO4,9606.ENSP00000364037,9606.ENSP00000364320,0.513,0.0,0.061,0.648
3118,HLA-DQA2,HLA-DQB1,9606.ENSP00000364076,9606.ENSP00000364080,0.417,0.54,0.92,0.985
3118,HLA-DQA2,HLA-DRB5,9606.ENSP00000364076,9606.ENSP00000364114,0.417,0.65,0.589,0.931
3118,HLA-DQA2,NOTCH4,9606.ENSP00000364076,9606.ENSP00000364163,0.0,0.0,0.368,0.409
3119,HLA-DQB1,HLA-DRB5,9606.ENSP00000364080,9606.ENSP00000364114,0.0,0.54,0.432,0.763
3119,HLA-DQB1,NOTCH4,9606.ENSP00000364080,9606.ENSP00000364163,0.074,0.0,0.371,0.42
8894,EIF2S2,MRTO4,9606.ENSP00000364119,9606.ENSP00000364320,0.226,0.0,0.065,0.457
27301,APEX2,XPA,9606.ENSP00000364126,9606.ENSP00000364270,0.185,0.0,0.448,0.531
79695,GALNT12,HABP4,9606.ENSP00000364150,9606.ENSP00000364398,0.0,0.0,0.419,0.418
79695,GALNT12,ZNF367,9606.ENSP00000364150,9606.ENSP00000364405,0.0,0.0,0.475,0.479
4855,NOTCH4,PBX2,9606.ENSP00000364163,9606.ENSP00000364190,0.0,0.0,0.738,0.738
4855,NOTCH4,AGER,9606.ENSP00000364163,9606.ENSP00000364210,0.071,0.0,0.436,0.501
63940,GPSM3,PBX2,9606.ENSP00000364183,9606.ENSP00000364190,0.163,0.0,0.378,0.488
63940,GPSM3,FKBPL,9606.ENSP00000364183,9606.ENSP00000364298,0.07,0.0,0.422,0.439
5089,PBX2,AGER,9606.ENSP00000364190,9606.ENSP00000364210,0.0,0.0,0.597,0.615
5089,PBX2,ATF6B,9606.ENSP00000364190,9606.ENSP00000364349,0.0,0.0,0.201,0.406
7507,XPA,NCBP1,9606.ENSP00000364270,9606.ENSP00000364289,0.0,0.0,0.44,0.447
4686,NCBP1,UPF3A,9606.ENSP00000364289,9606.ENSP00000364448,0.0,0.0,0.909,0.909
90121,TSR2,MRTO4,9606.ENSP00000364293,9606.ENSP00000364320,0.0,0.0,0.243,0.805
54896,SLC66A1,MRTO4,9606.ENSP00000364295,9606.ENSP00000364320,0.0,0.0,0.432,0.432
63943,FKBPL,ATF6B,9606.ENSP00000364298,9606.ENSP00000364349,0.0,0.0,0.409,0.537
51154,MRTO4,HABP4,9606.ENSP00000364320,9606.ENSP00000364398,0.598,0.0,0.153,0.702
22869,ZNF510,PRXL2C,9606.ENSP00000364379,9606.ENSP00000364382,0.045,0.0,0.422,0.424
22869,ZNF510,DCAF17,9606.ENSP00000364379,9606.ENSP00000364404,0.0,0.0,0.0,0.479
195827,PRXL2C,ZNF367,9606.ENSP00000364382,9606.ENSP00000364405,0.045,0.0,0.567,0.576
22927,HABP4,ZNF367,9606.ENSP00000364398,9606.ENSP00000364405,0.052,0.0,0.506,0.511
1797,DXO,SKIV2L,9606.ENSP00000364498,9606.ENSP00000364543,0.088,0.0,0.863,0.88
1797,DXO,NELFE,9606.ENSP00000364498,9606.ENSP00000364578,0.062,0.0,0.37,0.457
1797,DXO,C6orf47,9606.ENSP00000364498,9606.ENSP00000365076,0.0,0.0,0.487,0.49
7027,TFDP1,GRTP1,9606.ENSP00000364519,9606.ENSP00000364579,0.0,0.0,0.396,0.413
7027,TFDP1,CUL4A,9606.ENSP00000364519,9606.ENSP00000364589,0.0,0.0,0.278,0.534
6499,SKIV2L,NELFE,9606.ENSP00000364543,9606.ENSP00000364578,0.094,0.0,0.689,0.723
6499,SKIV2L,RBM7,9606.ENSP00000364543,9606.ENSP00000364639,0.0,0.0,0.471,0.485
8242,KDM5C,TSPYL2,9606.ENSP00000364550,9606.ENSP00000364591,0.482,0.0,0.408,0.715
7936,NELFE,RBM7,9606.ENSP00000364578,9606.ENSP00000364639,0.0,0.0,0.439,0.442
7936,NELFE,LSM2,9606.ENSP00000364578,9606.ENSP00000364813,0.091,0.0,0.536,0.617
7936,NELFE,CSNK2B,9606.ENSP00000364578,9606.ENSP00000365042,0.0,0.0,0.282,0.479
7936,NELFE,C6orf47,9606.ENSP00000364578,9606.ENSP00000365076,0.0,0.0,0.474,0.495
7936,NELFE,BAG6,9606.ENSP00000364578,9606.ENSP00000365131,0.0,0.0,0.355,0.557
55920,RCC2,MAPRE1,9606.ENSP00000364585,9606.ENSP00000364721,0.0,0.0,0.621,0.67
23569,PADI4,SYK,9606.ENSP00000364597,9606.ENSP00000364898,0.0,0.0,0.519,0.535
84270,CARD19,SUSD3,9606.ENSP00000364613,9606.ENSP00000364621,0.0,0.0,0.0,0.541
10179,RBM7,LSM2,9606.ENSP00000364639,9606.ENSP00000364813,0.0,0.5,0.094,0.538
6390,SDHB,SDHD,9606.ENSP00000364649,9606.ENSP00000364699,0.97,0.979,0.999,0.999
6390,SDHB,ISCA1,9606.ENSP00000364649,9606.ENSP00000365159,0.0,0.0,0.417,0.527
6390,SDHB,BCL2L1,9606.ENSP00000364649,9606.ENSP00000365230,0.0,0.0,0.429,0.468
6392,SDHD,ISCA1,9606.ENSP00000364699,9606.ENSP00000365159,0.0,0.0,0.439,0.499
3376,IARS1,VARS1,9606.ENSP00000364794,9606.ENSP00000364815,0.119,0.0,0.582,0.9
3304,HSPA1B,HSPA1A,9606.ENSP00000364801,9606.ENSP00000364802,0.9,0.5,0.551,0.994
3304,HSPA1B,HSPA1L,9606.ENSP00000364801,9606.ENSP00000364805,0.618,0.5,0.386,0.879
3304,HSPA1B,VARS1,9606.ENSP00000364801,9606.ENSP00000364815,0.115,0.0,0.327,0.411
3304,HSPA1B,DNAJC16,9606.ENSP00000364801,9606.ENSP00000365007,0.439,0.162,0.164,0.66
3304,HSPA1B,BAG6,9606.ENSP00000364801,9606.ENSP00000365131,0.292,0.0,0.188,0.4
3303,HSPA1A,HSPA1L,9606.ENSP00000364802,9606.ENSP00000364805,0.0,0.5,0.387,0.705
3303,HSPA1A,VARS1,9606.ENSP00000364802,9606.ENSP00000364815,0.115,0.0,0.345,0.426
3303,HSPA1A,DNAJC16,9606.ENSP00000364802,9606.ENSP00000365007,0.142,0.162,0.175,0.486
3305,HSPA1L,DNAJC16,9606.ENSP00000364805,9606.ENSP00000365007,0.142,0.162,0.192,0.496
57819,LSM2,VARS1,9606.ENSP00000364813,9606.ENSP00000364815,0.0,0.0,0.518,0.62
57819,LSM2,C6orf47,9606.ENSP00000364813,9606.ENSP00000365076,0.0,0.0,0.419,0.434
7407,VARS1,VWA7,9606.ENSP00000364815,9606.ENSP00000364840,0.052,0.0,0.969,0.969
171023,ASXL1,KIF3B,9606.ENSP00000364839,9606.ENSP00000364864,0.0,0.0,0.752,0.811
80737,VWA7,MSH5,9606.ENSP00000364840,9606.ENSP00000364855,0.0,0.0,0.472,0.472
80737,VWA7,LY6G6F,9606.ENSP00000364840,9606.ENSP00000364992,0.0,0.0,0.465,0.477
80737,VWA7,PRRC2A,9606.ENSP00000364840,9606.ENSP00000365201,0.0,0.0,0.422,0.422
4439,MSH5,BAG6,9606.ENSP00000364855,9606.ENSP00000365131,0.0,0.0,0.517,0.524
114769,CARD16,CARD17,9606.ENSP00000364858,9606.ENSP00000364859,0.0,0.9,0.076,0.909
114769,CARD16,TNFSF13B,9606.ENSP00000364858,9606.ENSP00000365048,0.0,0.0,0.072,0.431
9371,KIF3B,POFUT1,9606.ENSP00000364864,9606.ENSP00000364902,0.0,0.0,0.748,0.77
6850,SYK,HCK,9606.ENSP00000364898,9606.ENSP00000365012,0.105,0.8,0.527,0.934
6850,SYK,TNFSF13B,9606.ENSP00000364898,9606.ENSP00000365048,0.071,0.0,0.512,0.599
6850,SYK,BCL2L1,9606.ENSP00000364898,9606.ENSP00000365230,0.0,0.0,0.434,0.434
23509,POFUT1,POGLUT2,9606.ENSP00000364902,9606.ENSP00000365172,0.111,0.0,0.642,0.694
1192,CLIC1,CKS2,9606.ENSP00000364935,9606.ENSP00000364976,0.0,0.0,0.343,0.402
79814,AGMAT,DNAJC16,9606.ENSP00000364986,9606.ENSP00000365007,0.0,0.0,0.433,0.444
259215,LY6G6F,LY6G5B,9606.ENSP00000364992,9606.ENSP00000365024,0.0,0.0,0.609,0.611
1903,S1PR3,APOM,9606.ENSP00000365006,9606.ENSP00000365081,0.0,0.0,0.614,0.614
3055,HCK,AIF1,9606.ENSP00000365012,9606.ENSP00000365227,0.099,0.0,0.108,0.449
58496,LY6G5B,CSNK2B,9606.ENSP00000365024,9606.ENSP00000365042,0.0,0.0,0.604,0.877
58496,LY6G5B,GPANK1,9606.ENSP00000365024,9606.ENSP00000365071,0.0,0.0,0.591,0.591
58496,LY6G5B,PRRC2A,9606.ENSP00000365024,9606.ENSP00000365201,0.0,0.0,0.402,0.412
1460,CSNK2B,BAG6,9606.ENSP00000365042,9606.ENSP00000365131,0.057,0.0,0.251,0.428
10673,TNFSF13B,BCL2L1,9606.ENSP00000365048,9606.ENSP00000365230,0.0,0.0,0.433,0.433
91452,ACBD5,MASTL,9606.ENSP00000365049,9606.ENSP00000365107,0.162,0.0,0.359,0.459
84945,ABHD13,TEX30,9606.ENSP00000365063,9606.ENSP00000365200,0.0,0.0,0.39,0.409
7918,GPANK1,C6orf47,9606.ENSP00000365071,9606.ENSP00000365076,0.0,0.0,0.662,0.669
7918,GPANK1,APOM,9606.ENSP00000365071,9606.ENSP00000365081,0.0,0.0,0.967,0.967
7918,GPANK1,PRRC2A,9606.ENSP00000365071,9606.ENSP00000365201,0.0,0.0,0.715,0.72
57827,C6orf47,BAG6,9606.ENSP00000365076,9606.ENSP00000365131,0.0,0.0,0.404,0.412
57827,C6orf47,PRRC2A,9606.ENSP00000365076,9606.ENSP00000365201,0.0,0.0,0.451,0.453
7917,BAG6,PRRC2A,9606.ENSP00000365131,9606.ENSP00000365201,0.0,0.0,0.71,0.844
1184,CLCN5,GRIPAP1,9606.ENSP00000365256,9606.ENSP00000365606,0.0,0.0,0.407,0.435
1184,CLCN5,MSRB2,9606.ENSP00000365256,9606.ENSP00000365693,0.0,0.0,0.408,0.408
1184,CLCN5,TBC1D25,9606.ENSP00000365256,9606.ENSP00000365962,0.0,0.0,0.574,0.609
7940,LST1,NFKBIL1,9606.ENSP00000365261,9606.ENSP00000365318,0.0,0.0,0.716,0.716
